("Sedgwick County Sheriff's Office, Kansas Highway Patrol", 3)
('New York State Division of Parole', 3)
('Bremerton Police Department', 3)
('Marana Police Department', 3)
("Charles County Sheriff's Office", 3)
('South Londonderry Township Police Department', 3)
('Bernalillo Police Department', 3)
('Cheyenne River Tribal Police Department', 3)
('Kirkland Police Department', 3)
('Jeffersontown Police Department', 3)
('Marina Police Department', 3)
("Lafayette County Sheriff's Office", 3)
('Livermore Police Department', 3)
('Stamford Police Department', 3)
('Gallatin Police Department', 3)
('Fulshear Police Department', 3)
("Jenkins County Sheriff's Office", 3)
("Putnam County Sheriff's Office, Danbury Police Department", 3)
('St. Louis County Park Rangers, St. Louis County Police Department', 3)
('East McKeesport Police Department', 3)
("Pope County Sheriff's Office", 3)
('Orange City Police Department', 3)
('Deptford Township Police Department', 3)
('Susquehanna Regional Police Department', 3)
("Giles County Sheriff's Office", 3)
('Montville Police Department', 3)
('Lake Stevens Police Department', 3)
('Edinburg Police Department', 3)
('El Mirage Police Department', 3)
('Fairview Police Department', 3)
('Elmira Police Department', 3)
("Neshoba County Sheriff's Office", 3)
('Fairmont Police Department', 3)
("Kershaw County Sheriff's Office", 3)
('New Braunfels Police Department', 3)
('Overland Police Department', 3)
("Watauga County Sheriff's Office", 3)
('Ferndale Police Department', 3)
('Snyder Police Department', 3)
("Gordon County Sheriff's Office", 3)
('Jackson Township Police Department', 3)
("Carver County Sheriff's Office", 3)
('Mashpee Police Department', 3)
('U.S. Drug Enforcement Administration, Manchester Police Department', 3)
('Renton Police Department', 3)
('Layton Police Department', 3)
('Pleasant Grove Police Department', 3)
("Burnett County Sheriff's Office", 3)
('Levelland Police Department', 3)
('Fort Payne Police Department', 3)
('Seneca Police Department', 3)
("Oceana County Sheriff's Office", 3)
('Austell Police Department', 3)
("Dakota County Sheriff's Office", 3)
('Corning Police Department', 3)
('Alabama Department of Conservation and Natural Resources', 3)
('South River Police Department', 3)
('Bethany Police Department', 3)
('Palestine Police Department', 3)
("Mille Lacs County Sheriff's Office", 3)
('Hanford Police Department', 3)
('Junction City Police Department', 3)
("Spotsylvania County Sheriff's Office", 3)
('Lorain Police Department', 3)
('Metropolitan Atlanta Rapid Transit Authority Police Department', 3)
("Macoupin County Sheriff's Office", 3)
('Cambridge Police Department', 3)
('Valparaiso Police Department', 3)
("Beltrami County Sheriff's Office", 3)
('Redondo Beach Police Department', 3)
('Emporia Police Department', 3)
('Wallkill Police Department, Middletown Township Police Department, New York State Police', 3)
('Cushing Police Department', 3)
('Gurnee Police Department', 3)
('Lockport Police Department', 3)
('Fox Lake Police Department', 3)
('Vicksburg Police Department', 3)
('Pocono Mountain Regional Police Department', 3)
('Glenwood Police Department', 3)
("Craighead County Sheriff's Office", 3)
('New Albany Police Department', 3)
('Bellmawr Police Department', 3)
('Monroeville Police Department', 3)
('Maryland Heights Police Department', 3)
("McMinn County Sheriff's Office", 3)
("Otsego County Sheriff's Office", 3)
('Wildwood Police Department', 3)
('Stratford Police Department', 3)
('Fairview Heights Police Department', 3)
('Tomah Police Department', 3)
("Weld County Sheriff's Office", 3)
('Edison Police Department', 3)
('Murray Police Department', 3)
("Wise County Sheriff's Office", 3)
('Mt. Pleasant Police Department', 3)
('Ashland Police Department', 3)
('Redford Township Police Department', 3)
("U.S. Marshals Service, Greene County Sheriff's Office", 3)
("Habersham County Sheriff's Office", 3)
('Orleans Police Department', 3)
('West Chester Police Department', 3)
('Hobart Police Department', 3)
('Ironton Police Department', 3)
('New Brunswick Police Department', 3)
('Centerville Police Department', 3)
('Natchez Police Department', 3)
("Cullman County Sheriff's Office", 3)
('East Palo Alto Police Department', 3)
('Kansas City Police Department (MO)', 3)
("Onondaga County Sheriff's Office", 3)
('Hays Police Department', 3)
("Okeechobee County Sheriff's Office", 3)
("Custer County Sheriff's Office", 3)
("Surry County Sheriff's Office", 3)
('Grapevine Police Department', 3)
('Fort Madison Police Department', 3)
("Potter County Sheriff's Office", 3)
('South Euclid Police Department', 3)
('South Jordan Police Department', 3)
('Balch Springs Police Department', 3)
('Metro Transit Police Department', 3)
("Canyon County Sheriff's Office", 3)
('Rock Island Police Department', 3)
('Sand Springs Police Department', 3)
('Gaffney Police Department', 3)
('Ruidoso Police Department', 3)
('University of Cincinnati Police Department', 3)
('Woodbridge Police Department', 3)
('Richmond Heights Police Department', 3)
('Colonie Police Department', 3)
("Barren County Sheriff's Office", 3)
("Eau Claire County Sheriff's Office", 3)
("Fannin County Sheriff's Office", 3)
('Manchester Township Police Department', 3)
("Dinwiddie County Sheriff's Office", 3)
("Jefferson Davis County Sheriff's Office", 3)
('Lynnwood Police Department', 3)
('Kirkersville Police Department', 3)
("Yalobusha County Sheriff's Office", 3)
('Kettering Police Department', 3)
('Hurricane Police Department', 3)
('Henrico County Police Department', 3)
("Louisa County Sheriff's Office", 3)
('Irmo Police Department', 3)
("St. Croix County Sheriff's Office", 3)
('Brewton Police Department', 3)
('Owatonna Police Department', 3)
("Camden County Sheriff's Office", 3)
('Easley Police Department', 3)
('Watertown Police Department', 3)
('Three Rivers Police Department', 3)
("Perry County Sheriff's Office", 3)
('Poulsbo Police Department', 3)
("Madill Police Department, Marshall County Sheriff's Office", 3)
('Van Buren Police Department', 3)
('Delaware State Police, Newport Police Department, Philadelphia Police Department', 3)
('Shively Police Department', 3)
