('Clayton County Police Department', 21)
('Evansville Police Department', 21)
("Oakland County Sheriff's Office", 21)
('Scottsdale Police Department', 21)
('Savannah-Chatham Metropolitan Police Department', 20)
('Miami Police Department', 20)
('Kent Police Department', 20)
("Adams County Sheriff's Office", 20)
('Garden Grove Police Department', 20)
('Charleston Police Department', 20)
('Visalia Police Department', 20)
('Auburn Police Department', 20)
('Virginia Beach Police Department', 20)
('Hayward Police Department', 20)
("Berkeley County Sheriff's Office", 20)
('Alabama Department of Public Safety', 20)
("Sonoma County Sheriff's Office", 20)
('Wilmington Police Department', 19)
('Nebraska State Patrol', 19)
("St. Johns County Sheriff's Office", 19)
("Charleston County Sheriff's Office", 19)
('Trenton Police Department', 19)
("Union County Sheriff's Office", 19)
('Waco Police Department', 19)
("Clark County Sheriff's Office", 18)
("Harrison County Sheriff's Office", 18)
('Oxnard Police Department', 18)
('Horry County Police Department', 18)
('Midland Police Department', 18)
('Ogden Police Department', 18)
('Florence Police Department', 18)
('U.S. Immigration and Customs Enforcement', 18)
('Flint Police Department', 18)
('Oregon State Police', 18)
("Knox County Sheriff's Office", 18)
('North Charleston Police Department', 18)
('Anne Arundel County Police Department', 18)
('Anderson Police Department', 18)
('Farmington Police Department', 18)
('Unified Police Department of Greater Salt Lake', 18)
('Bellevue Police Department', 17)
('North Little Rock Police Department', 17)
('Roseville Police Department', 17)
("Calhoun County Sheriff's Office", 17)
("Johnson County Sheriff's Office", 17)
('Salinas Police Department', 17)
('Clinton Police Department', 17)
('Tallahassee Police Department', 17)
('Yakima Police Department', 17)
('Huntington Beach Police Department', 17)
('Torrance Police Department', 17)
("Lexington County Sheriff's Department", 17)
('Rochester Police Department', 17)
("Hamilton County Sheriff's Office", 16)
('Danville Police Department', 16)
("Santa Clara County Sheriff's Office", 16)
("Butte County Sheriff's Office", 16)
('Antioch Police Department', 16)
('Chesapeake Police Department', 16)
('Chesterfield County Police Department', 16)
("Mobile County Sheriff's Office", 16)
('Albany Police Department', 16)
('Fullerton Police Department', 16)
('Henrico County Division of Police', 16)
("Lincoln County Sheriff's Office", 16)
('Portsmouth Police Department', 16)
('Corona Police Department', 16)
('Iowa State Patrol', 16)
("Carroll County Sheriff's Office", 16)
('Gary Police Department', 16)
('Fairfield Police Department', 16)
('Vermont State Police', 16)
('Connecticut State Police', 16)
("Cook County Sheriff's Office", 16)
("Larimer County Sheriff's Office", 16)
('Lincoln Police Department', 15)
('Lawton Police Department', 15)
("Richland County Sheriff's Office", 15)
('Athens-Clarke County Police Department', 15)
("Hernando County Sheriff's Office", 15)
('Portage Police Department', 15)
('Roanoke Police Department', 15)
('Lancaster Police Department', 15)
('Wichita Falls Police Department', 15)
('Pittsburg Police Department', 15)
('Orange Police Department', 15)
("Guilford County Sheriff's Office", 15)
('Hialeah Police Department', 15)
('Raleigh Police Department', 15)
('Oceanside Police Department', 15)
('Nevada Highway Patrol', 15)
('Greensboro Police Department', 15)
('Canton Police Department', 15)
('Navajo Nation Police', 15)
("York County Sheriff's Office", 15)
('Federal Way Police Department', 15)
("Collier County Sheriff's Office", 15)
('Chandler Police Department', 15)
('Tempe Police Department', 15)
('Harrisburg Police Bureau', 14)
("Merced County Sheriff's Office", 14)
("East Baton Rouge Parish Sheriff's Office", 14)
("Sedgwick County Sheriff's Office", 14)
('Warren Police Department', 14)
('Paterson Police Department', 14)
('Elkhart Police Department', 14)
("Greene County Sheriff's Office", 14)
('New Jersey Department of Corrections', 14)
('Kansas City (KS) Police Department', 14)
('Boise Police Department', 14)
('Gardena Police Department', 14)
('Colton Police Department', 14)
('Billings Police Department', 14)
("Prince George's County Sheriff's Office", 14)
('Troy Police Department', 14)
('Hampton Police Department', 14)
('Concord Police Department', 14)
('Mississippi Highway Safety Patrol', 14)
("Harris County Constable's Office Precinct 1", 14)
('Brownsville Police Department', 14)
('South Bend Police Department', 14)
('Rapid City Police Department', 14)
('Hemet Police Department', 13)
('Rialto Police Department', 13)
('Camden Police Department', 13)
('Union City Police Department', 13)
("Nassau County Sheriff's Office", 13)
('Hamilton Police Department', 13)
("Placer County Sheriff's Office", 13)
('Burlington Police Department', 13)
("Wayne County Sheriff's Office", 13)
('Lexington Police Department', 13)
('Sparks Police Department', 13)
('Kalamazoo Public Safety', 13)
("Houston County Sheriff's Office", 13)
("Forsyth County Sheriff's Office", 13)
('Longview Police Department', 13)
("Baldwin County Sheriff's Office", 13)
('Nampa Police Department', 13)
("Frederick County Sheriff's Office", 13)
("Henderson County Sheriff's Office", 13)
('Chula Vista Police Department', 13)
('Davenport Police Department', 13)
('Syracuse Police Department', 13)
("Cumberland County Sheriff's Office", 13)
("Boone County Sheriff's Office", 13)
('Buffalo Police Department', 13)
("Putnam County Sheriff's Office", 13)
('Clearwater Police Department', 13)
('Laredo Police Department', 13)
('Hartford Police Department', 12)
('Irving Police Department', 12)
('Ventura Police Department', 12)
('Belleville Police Department', 12)
('Roswell Police Department', 12)
('Jonesboro Police Department', 12)
("Citrus County Sheriff's Office", 12)
("Seminole County Sheriff's Office", 12)
('West Valley City Police Department', 12)
('McAllen Police Department', 12)
("Pinal County Sheriff's Office", 12)
('U.S. Drug Enforcement Administration', 12)
('West Palm Beach Police Department', 12)
('Hollywood Police Department', 12)
('Chico Police Department', 12)
("Jasper County Sheriff's Office", 12)
("Livingston Parish Sheriff's Office", 12)
('South Gate Police Department', 12)
('Nassau County Police Department', 12)
("Tangipahoa Parish Sheriff's Office", 12)
('Porterville Police Department', 12)
("Washoe County Sheriff's Office", 12)
("Santa Barbara County Sheriff's Office", 12)
('York City Police Department', 12)
('Vancouver Police Department', 12)
("Hall County Sheriff's Office", 12)
('Jacksonville Police Department', 12)
('Henry County Police Department', 12)
('Newport News Police Department', 12)
('Utah Highway Patrol', 12)
('Dothan Police Department', 12)
('Allentown Police Department', 12)
('Dearborn Police Department', 11)
('Saginaw Police Department', 11)
('Pembroke Pines Police Department', 11)
("Fulton County Sheriff's Office", 11)
('Daytona Beach Police Department', 11)
('Dearborn Heights Police Department', 11)
('West Memphis Police Department', 11)
('Sierra Vista Police Department', 11)
('St. Joseph Police Department', 11)
('Oxford Police Department', 11)
("Henry County Sheriff's Office", 11)
('El Monte Police Department', 11)
('Waukegan Police Department', 11)
('Lakeland Police Department', 11)
("Beaufort County Sheriff's Office", 11)
('El Cajon Police Department', 11)
('Southfield Police Department', 11)
('Carlsbad Police Department', 11)
('Salem Police Department', 11)
('Indio Police Department', 11)
("Sullivan County Sheriff's Office", 11)
('Palm Springs Police Department', 11)
('Dinuba Police Department', 11)
('Franklin Police Department', 11)
('Grand Rapids Police Department', 11)
('Marion Police Department', 11)
("Scott County Sheriff's Office", 11)
('Santa Rosa Police Department', 11)
('San Angelo Police Department', 11)
("St. Tammany Parish Sheriff's Office", 11)
('Decatur Police Department', 11)
('Sunnyvale Department of Public Safety', 11)
('U.S. National Park Service', 11)
('Olathe Police Department', 11)
("Harford County Sheriff's Office", 11)
('Chester Police Department', 11)
('Fort Collins Police Department', 11)
('Wyoming Highway Patrol', 11)
('Maryland Transportation Authority Police', 11)
('Joliet Police Department', 10)
('Killeen Police Department', 10)
('Culver City Police Department', 10)
('Jefferson City Police Department', 10)
("Fort Bend County Sheriff's Office", 10)
("Blount County Sheriff's Office", 10)
('Bedford Police Department', 10)
("Greenwood County Sheriff's Office", 10)
("Davidson County Sheriff's Office", 10)
('Temple Police Department', 10)
('Port Arthur Police Department', 10)
("Yuba County Sheriff's Office", 10)
("Caldwell County Sheriff's Office", 10)
('Sarasota Police Department', 10)
('Bossier City Police Department', 10)
('Winchester Police Department', 10)
('Myrtle Beach Police Department', 10)
('Huntington Police Department', 10)
('Melbourne Police Department', 10)
('Lawrence Police Department', 10)
("Mohave County Sheriff's Office", 10)
('Bridgeport Police Department', 10)
("Bibb County Sheriff's Office", 10)
('Eureka Police Department', 10)
('West Covina Police Department', 10)
("Arapahoe County Sheriff's Office", 10)
('Grand Prairie Police Department', 10)
("St. Lucie County Sheriff's Office", 10)
("Walworth County Sheriff's Office", 10)
('Gulfport Police Department', 10)
('Duluth Police Department', 10)
("Travis County Sheriff's Office", 10)
('Reading Police Department', 10)
('Whittier Police Department', 10)
("Dallas County Sheriff's Office", 10)
('Howard County Police Department', 10)
("Marshall County Sheriff's Office", 10)
("Williamson County Sheriff's Office", 10)
('Santa Clara Police Department', 10)
('Abilene Police Department', 10)
("O'Fallon Police Department", 10)
('Pomona Police Department', 10)
('Lake Charles Police Department', 10)
('Cedar Rapids Police Department', 10)
('Bloomington Police Department', 10)
('Miami Beach Police Department', 10)
('Norman Police Department', 10)
("Harris County Constable's Office Precinct 4", 10)
("Yavapai County Sheriff's Office", 10)
('U.S. Bureau of Alcohol Tobacco Firearms and Explosives', 10)
('East St. Louis Police Department', 10)
('San Leandro Police Department', 10)
('Green Bay Police Department', 10)
('Gainesville Police Department', 10)
("Lauderdale County Sheriff's Office", 10)
('Meridian Police Department', 10)
('Fulton County Police Department', 10)
("Berrien County Sheriff's Office", 10)
('Smyrna Police Department', 10)
('College Park Police Department', 9)
('St. Charles Police Department', 9)
('Hammond Police Department', 9)
("Bradley County Sheriff's Office", 9)
('Waukesha Police Department', 9)
('Arlington County Police Department', 9)
("Warren County Sheriff's Office", 9)
("Bartow County Sheriff's Office", 9)
("Orangeburg County Sheriff's Office", 9)
('Milford Police Department', 9)
("Butler County Sheriff's Office", 9)
("Pike County Sheriff's Office", 9)
('Elgin Police Department', 9)
("Madera County Sheriff's Office", 9)
('Phenix City Police Department', 9)
("Cass County Sheriff's Office", 9)
('Lansing Police Department', 9)
("Kent County Sheriff's Office", 9)
("Liberty County Sheriff's Office", 9)
('Kerrville Police Department', 9)
('Plano Police Department', 9)
('New Hampshire State Police', 9)
("Lancaster County Sheriff's Office", 9)
('Winston-Salem Police Department', 9)
('Woodland Police Department', 9)
('Conroe Police Department', 9)
('Stillwater Police Department', 9)
('Fort Myers Police Department', 9)
('Rock Hill Police Department', 9)
('Citrus Heights Police Department', 9)
('Calumet City Police Department', 9)
('Midwest City Police Department', 9)
("Winnebago County Sheriff's Office", 9)
('Santa Maria Police Department', 9)
('Baytown Police Department', 9)
('San Marcos Police Department', 9)
('East Point Police Department', 9)
('La Habra Police Department', 9)
('Clarksville Police Department', 9)
('Berkeley Police Department', 9)
('Glynn County Police Department', 9)
("Martin County Sheriff's Office", 9)
("DeKalb County Sheriff's Office", 9)
('Muskogee Police Department', 9)
('Elizabeth Police Department', 9)
('Salina Police Department', 9)
('Tulare Police Department', 9)
('Leavenworth Police Department', 9)
("Dane County Sheriff's Office", 9)
("Humboldt County Sheriff's Office", 9)
("Ector County Sheriff's Office", 9)
('Selma Police Department', 9)
("Limestone County Sheriff's Office", 9)
('Kenosha Police Department', 9)
('Marietta Police Department', 8)
("Nye County Sheriff's Office", 8)
('Owensboro Police Department', 8)
('Redwood City Police Department', 8)
('Mansfield Police Department', 8)
('Portland Police Department', 8)
('Galveston Police Department', 8)
("Walker County Sheriff's Office", 8)
("Sumter County Sheriff's Office", 8)
('Ocala Police Department', 8)
("Hinds County Sheriff's Office", 8)
('Arvada Police Department', 8)
("Rockdale County Sheriff's Office", 8)
('Sanford Police Department', 8)
('Pasco Police Department', 8)
('Commerce City Police Department', 8)
("Monterey County Sheriff's Office", 8)
("St. Clair County Sheriff's Office", 8)
('Riverdale Police Department', 8)
('Fairbanks Police Department', 8)
("Thurston County Sheriff's Office", 8)
('East Orange Police Department', 8)
('Harvey Police Department', 8)
('Kenner Police Department', 8)
("Walton County Sheriff's Office", 8)
('Maui Police Department', 8)
("Shasta County Sheriff's Office", 8)
('DeLand Police Department', 8)
('Yuma Police Department', 8)
("Lowndes County Sheriff's Office", 8)
('Greenwood Police Department', 8)
("Forest County Sheriff's Office", 8)
("Howard County Sheriff's Office", 8)
("Kanawha County Sheriff's Office", 8)
("Tehama County Sheriff's Office", 8)
('Alabama Department of Corrections', 8)
('Gilroy Police Department', 8)
("El Dorado County Sheriff's Office", 8)
("Okaloosa County Sheriff's Office", 8)
('Delano Police Department', 8)
('Everett Police Department', 8)
("Aiken County Sheriff's Office", 8)
("Pickens County Sheriff's Office", 8)
("Paulding County Sheriff's Office", 8)
('Thornton Police Department', 8)
('Dover Police Department', 8)
("Lane County Sheriff's Office", 8)
('Pine Bluff Police Department', 8)
('Ozark Police Department', 8)
("Allen County Sheriff's Office", 8)
('Dickinson Police Department', 8)
('Santa Fe Police Department', 8)
('Kingman Police Department', 8)
('Allegheny County Police Department', 8)
("Benton County Sheriff's Office", 8)
('Monroe Police Department', 8)
('Caldwell Police Department', 8)
("Stafford County Sheriff's Office", 8)
("St. Martin Parish Sheriff's Office", 8)
("Rutherford County Sheriff's Office", 8)
('Idaho State Police', 8)
('Anniston Police Department', 8)
("Newton County Sheriff's Office", 8)
("Alachua County Sheriff's Office", 8)
('Hillsboro Police Department', 8)
('Merced Police Department', 8)
('Englewood Police Department', 8)
("Fairfax County Sheriff's Office", 8)
("Fayette County Sheriff's Office", 8)
('High Point Police Department', 8)
('League City Police Department', 8)
("Indian River County Sheriff's Office", 8)
('Brea Police Department', 7)
("Randolph County Sheriff's Office", 7)
("Osceola County Sheriff's Office", 7)
("Dodge County Sheriff's Office", 7)
('Northern York County Regional Police Department', 7)
("Highlands County Sheriff's Office", 7)
('Alexandria Police Department', 7)
('Bridgeton Police Department', 7)
("Calcasieu Parish Sheriff's Office", 7)
('Troutman Police Department', 7)
("Yellowstone County Sheriff's Office", 7)
('Gresham Police Department', 7)
("DeSoto County Sheriff's Office", 7)
('Kennewick Police Department', 7)
("Lawrence County Sheriff's Office", 7)
('Bristol Police Department', 7)
("Pueblo County Sheriff's Office", 7)
("Wake County Sheriff's Office", 7)
('Flagstaff Police Department', 7)
('Joplin Police Department', 7)
('Rogers Police Department', 7)
("Saline County Sheriff's Office", 7)
('Manteca Police Department', 7)
('Irvington Police Department', 7)
('Whitehall Police Department', 7)
("Colleton County Sheriff's Office", 7)
("Morgan County Sheriff's Office", 7)
('Upland Police Department', 7)
('Bowling Green Police Department', 7)
("Charlotte County Sheriff's Office", 7)
('Montclair Police Department', 7)
("Lafourche Parish Sheriff's Office", 7)
('Santa Monica Police Department', 7)
('Eugene Police Department', 7)
('Eau Claire Police Department', 7)
("Clayton County Sheriff's Office", 7)
('Gonzales Police Department', 7)
('Cathedral City Police Department', 7)
('Appleton Police Department', 7)
("Sarasota County Sheriff's Office", 7)
('Montebello Police Department', 7)
('Kingsville Police Department', 7)
('Gastonia Police Department', 7)
('Lynn Police Department', 7)
('Buckeye Police Department', 7)
('Moore Police Department', 7)
('Frederick Police Department', 7)
('Sioux City Police Department', 7)
('Missoula Police Department', 7)
('Opelousas Police Department', 7)
('Pascagoula Police Department', 7)
('Franklin Township Police Department', 7)
("Linn County Sheriff's Office", 7)
('Miramar Police Department', 7)
('Idaho Falls Police Department', 7)
("Lewis County Sheriff's Office", 7)
('Del City Police Department', 7)
("Darlington County Sheriff's Office", 7)
('Boynton Beach Police Department', 7)
('Vacaville Police Department', 7)
('Tuscaloosa Police Department', 7)
('Ceres Police Department', 7)
("Napa County Sheriff's Office", 7)
('Council Bluffs Police Department', 7)
('East Cleveland Police Department', 7)
('Sapulpa Police Department', 7)
('Burbank Police Department', 7)
('Costa Mesa Police Department', 7)
("Hancock County Sheriff's Office", 7)
('West Des Moines Police Department', 7)
('Covington Police Department', 7)
('Lodi Police Department', 7)
("Bay County Sheriff's Office", 7)
("Suffolk County Sheriff's Office", 7)
("Effingham County Sheriff's Office", 7)
('Macon Police Department', 7)
('Overland Park Police Department', 7)
('Homewood Police Department', 7)
('New Britain Police Department', 7)
('Salisbury Police Department', 7)
('Dyersburg Police Department', 7)
('Sunrise Police Department', 7)
('Georgetown Police Department', 7)
('Medford Police Department', 7)
("Robeson County Sheriff's Office", 7)
('Russellville Police Department', 7)
('Atlantic City Police Department', 7)
('West Jordan Police Department', 7)
('Greenfield Police Department', 7)
('Waterford Township Police Department', 7)
('Downey Police Department', 6)
('Union Township Police Department', 6)
('Waterloo Police Department', 6)
('Edina Police Department', 6)
("Coeur d'Alene Police Department", 6)
("Allegan County Sheriff's Office", 6)
("Carson City Sheriff's Office", 6)
('Waterbury Police Department', 6)
("Kane County Sheriff's Office", 6)
("Bradford County Sheriff's Office", 6)
('Simi Valley Police Department', 6)
('Mesquite Police Department', 6)
('Newport Beach Police Department', 6)
("Oneida County Sheriff's Office", 6)
('Santa Barbara Police Department', 6)
('Springfield Township Police Department', 6)
('Newton Police Department', 6)
('Fort Pierce Police Department', 6)
('San Mateo Police Department', 6)
("Cleveland County Sheriff's Office", 6)
('Huntington Park Police Department', 6)
("Hardin County Sheriff's Office", 6)
("Kaufman County Sheriff's Office", 6)
('Bend Police Department', 6)
('Azusa Police Department', 6)
('Gretna Police Department', 6)
('Brockton Police Department', 6)
("Utah County Sheriff's Office", 6)
('Port St. Lucie Police Department', 6)
('St. Cloud Police Department', 6)
('Robstown Police Department', 6)
('Boca Raton Police Department', 6)
('Suffolk Police Department', 6)
('Battle Creek Police Department', 6)
("Santa Fe County Sheriff's Office", 6)
('Manchester Police Department', 6)
("Brown County Sheriff's Office", 6)
('Cookeville Police Department', 6)
("Terrebonne Parish Sheriff's Office", 6)
("Waukesha County Sheriff's Office", 6)
("Ouachita Parish Sheriff's Office", 6)
("Bonneville County Sheriff's Office", 6)
("Kitsap County Sheriff's Office", 6)
('Brooklyn Police Department', 6)
("Caddo Parish Sheriff's Office", 6)
('Northglenn Police Department', 6)
("Harnett County Sheriff's Office", 6)
('Chino Police Department', 6)
('Largo Police Department', 6)
("Otero County Sheriff's Office", 6)
("Banks County Sheriff's Office", 6)
('Midlothian Police Department', 6)
('Pawtucket Police Department', 6)
('Sterling Heights Police Department', 6)
('Freeport Police Department', 6)
('Palm Bay Police Department', 6)
('Davis Police Department', 6)
("Pennington County Sheriff's Office", 6)
('Yuba City Police Department', 6)
('Thomasville Police Department', 6)
('Casper Police Department', 6)
('Avondale Police Department', 6)
('Vineland Police Department', 6)
('Carrollton Police Department', 6)
('St. Clair Shores Police Department', 6)
('Edna Police Department', 6)
("Lyon County Sheriff's Office", 6)
('Surprise Police Department', 6)
('Schenectady Police Department', 6)
("Ashtabula County Sheriff's Office", 6)
('Mount Pleasant Police Department', 6)
('Westmorland Police Department', 6)
('Clarksdale Police Department', 6)
('Carthage Police Department', 6)
('Boulder Police Department', 6)
("St. Charles County Sheriff's Office", 6)
('Raytown Police Department', 6)
('Petersburg Police Department', 6)
('Bradenton Police Department', 6)
("Florence County Sheriff's Office", 6)
('Belton Police Department', 6)
('Champaign Police Department', 6)
("Essex County Sheriff's Office", 6)
('Bartlett Police Department', 6)
('U.S. Department of Veterans Affairs', 6)
('Michigan Department of Corrections', 6)
("Santa Rosa County Sheriff's Office", 6)
('Livonia Police Department', 6)
("Mercer County Sheriff's Office", 6)
('Shelbyville Police Department', 6)
("Lorain County Sheriff's Office", 6)
('Odessa Police Department', 6)
('Prichard Police Department', 6)
('Harlingen Police Department', 6)
('Davie Police Department', 6)
("San Mateo County Sheriff's Office", 6)
("Monongalia County Sheriff's Office", 6)
("Buncombe County Sheriff's Office", 6)
("Riverside County District Attorney's Office", 6)
("Christian County Sheriff's Office", 6)
('Texarkana Police Department', 6)
("Pulaski County Sheriff's Office", 6)
('Bay City Police Department', 6)
("Lubbock County Sheriff's Office", 6)
("Boulder County Sheriff's Office", 6)
('Beaverton Police Department', 6)
("Hawkins County Sheriff's Office", 6)
('New Castle County Police Department', 6)
('Fort Smith Police Department', 6)
('Cape Coral Police Department', 6)
('Grand Junction Police Department', 6)
('Lebanon Police Department', 6)
("Grant County Sheriff's Office", 6)
('Washington Township Police Department', 6)
("Hidalgo County Sheriff's Office", 6)
('Kauai Police Department', 6)
('U.S. Department of Homeland Security', 6)
('Lake Havasu City Police Department', 6)
("Valencia County Sheriff's Office", 6)
("Denton County Sheriff's Office", 6)
('Bismarck Police Department', 6)
('Highland Park Police Department', 6)
("Loudoun County Sheriff's Office", 6)
('Round Rock Police Department', 6)
('Delray Beach Police Department', 6)
('Grand Island Police Department', 6)
('Elizabethton Police Department', 6)
('Upper Darby Township Police Department', 5)
('Rohnert Park Department of Public Safety', 5)
("Cobb County Sheriff's Office", 5)
("Floyd County Sheriff's Office", 5)
("Cuyahoga County Sheriff's Office", 5)
('Warner Robins Police Department', 5)
('Dolton Police Department', 5)
('Maywood Police Department', 5)
